frame,track_id,class_name,warning_type,distance_m,ttc_s,x1,y1,x2,y2
323,31,car,VEHICLE TOO CLOSE,6.9,,386.6,468.5,567.8,664.0
324,28,car,VEHICLE TOO CLOSE,5.0,,7.7,450.5,264.8,718.9
325,28,car,VEHICLE TOO CLOSE,5.0,,7.2,450.6,265.7,719.0
326,28,car,VEHICLE TOO CLOSE,5.1,,9.2,452.7,267.8,719.0
327,28,car,VEHICLE TOO CLOSE,5.1,,11.9,454.9,271.0,718.8
328,28,car,VEHICLE TOO CLOSE,5.1,,12.2,455.2,274.5,719.6
329,28,car,VEHICLE TOO CLOSE,5.1,,12.7,455.2,277.1,719.1
330,28,car,VEHICLE TOO CLOSE,5.1,,11.5,454.2,279.9,719.7
331,28,car,VEHICLE TOO CLOSE,5.1,,9.9,453.6,280.9,719.9
332,28,car,VEHICLE TOO CLOSE,5.1,,9.6,454.0,282.2,720.0
333,28,car,VEHICLE TOO CLOSE,5.1,,10.2,454.3,284.8,720.0
334,28,car,VEHICLE TOO CLOSE,5.1,,10.9,454.9,287.3,720.0
335,28,car,VEHICLE TOO CLOSE,5.1,,12.3,455.0,291.2,719.9
336,28,car,VEHICLE TOO CLOSE,5.1,,12.5,455.1,293.7,719.7
337,28,car,VEHICLE TOO CLOSE,5.1,,12.9,455.8,295.9,719.5
338,28,car,VEHICLE TOO CLOSE,5.2,,12.4,457.8,295.0,718.6
339,28,car,VEHICLE TOO CLOSE,5.2,,13.0,457.9,298.4,718.9
340,28,car,VEHICLE TOO CLOSE,5.2,,13.8,457.9,302.5,719.0
341,28,car,VEHICLE TOO CLOSE,5.2,,12.8,458.5,302.9,718.6
342,28,car,VEHICLE TOO CLOSE,5.2,,12.8,458.6,306.0,719.3
343,28,car,VEHICLE TOO CLOSE,5.2,,11.6,459.1,305.9,718.8
344,28,car,VEHICLE TOO CLOSE,5.3,,12.7,461.3,306.2,718.0
345,28,car,VEHICLE TOO CLOSE,5.2,,12.0,461.5,309.2,719.3
346,28,car,VEHICLE TOO CLOSE,5.3,,13.9,462.4,310.2,716.9
347,28,car,VEHICLE TOO CLOSE,5.3,,13.4,461.8,311.2,715.2
348,28,car,VEHICLE TOO CLOSE,5.3,,12.8,461.4,313.7,715.4
349,28,car,VEHICLE TOO CLOSE,5.4,,14.2,461.8,315.2,713.6
350,28,car,VEHICLE TOO CLOSE,5.3,,14.0,461.4,318.9,714.7
351,28,car,VEHICLE TOO CLOSE,5.4,,15.6,461.4,320.2,712.2
352,28,car,VEHICLE TOO CLOSE,5.5,,17.7,461.7,320.6,708.8
353,28,car,VEHICLE TOO CLOSE,5.5,,21.0,462.4,325.8,709.9
354,28,car,VEHICLE TOO CLOSE,5.4,,20.4,463.1,332.3,715.4
355,28,car,VEHICLE TOO CLOSE,5.3,,25.0,462.9,340.0,716.8
356,28,car,VEHICLE TOO CLOSE,5.3,,30.5,462.8,346.4,717.3
357,28,car,VEHICLE TOO CLOSE,5.3,,32.6,462.6,349.8,717.9
358,28,car,VEHICLE TOO CLOSE,5.3,,34.3,463.3,351.2,718.5
359,28,car,VEHICLE TOO CLOSE,5.3,,41.3,463.8,356.5,718.4
359,31,car,FRONT OBJECT,13.2,,452.0,478.0,565.9,580.4
360,28,car,VEHICLE TOO CLOSE,5.3,8.1,49.3,463.9,363.6,719.5
360,31,car,FRONT OBJECT,13.5,,455.1,478.8,567.1,579.0
361,28,car,VEHICLE TOO CLOSE,5.9,,74.9,466.2,361.0,696.3
361,31,car,FRONT OBJECT,13.8,,459.1,480.1,569.6,578.3
362,28,car,VEHICLE TOO CLOSE,6.4,,89.7,468.5,357.2,681.0
362,31,car,FRONT OBJECT,13.8,,461.3,480.3,572.4,578.4
363,31,car,FRONT OBJECT,13.9,,462.7,481.2,573.3,578.2
365,28,car,VEHICLE TOO CLOSE,5.6,,93.9,470.0,397.3,712.2
365,31,car,FRONT OBJECT,13.7,,467.4,481.9,579.5,580.1
366,28,car,VEHICLE TOO CLOSE,5.6,,102.5,468.8,403.7,708.1
366,31,car,FRONT OBJECT,12.6,,466.5,480.6,587.7,587.6
367,28,car,VEHICLE TOO CLOSE,5.5,,99.7,469.2,406.8,715.1
368,28,car,VEHICLE TOO CLOSE,5.4,,103.0,469.5,411.0,717.3
368,31,car,FRONT OBJECT,12.5,,470.8,480.4,592.0,588.1
369,28,car,VEHICLE TOO CLOSE,5.4,3.0,104.6,469.5,411.6,717.7
369,31,car,FRONT OBJECT,12.6,,472.9,480.5,593.5,587.9
370,28,car,VEHICLE TOO CLOSE,5.6,9.3,109.2,470.5,404.8,710.0
370,31,car,FRONT OBJECT,12.5,,474.0,479.9,594.7,587.7
371,28,car,VEHICLE TOO CLOSE,5.8,,113.8,470.9,402.0,705.3
371,31,car,FRONT OBJECT,12.4,,475.3,478.9,596.2,587.4
372,28,car,VEHICLE TOO CLOSE,5.7,,113.2,469.9,403.4,707.2
372,31,car,FRONT OBJECT,12.7,,479.6,478.5,598.8,585.1
373,28,car,VEHICLE TOO CLOSE,5.5,,110.9,468.3,408.4,713.9
373,31,car,FRONT OBJECT,12.7,,481.6,477.7,601.2,584.2
374,28,car,VEHICLE TOO CLOSE,5.4,,114.1,466.6,414.1,715.8
375,28,car,VEHICLE TOO CLOSE,5.5,,120.9,466.1,418.0,713.5
376,28,car,VEHICLE TOO CLOSE,5.5,,125.8,466.1,417.6,709.5
377,28,car,VEHICLE TOO CLOSE,5.6,,129.1,465.6,418.5,707.5
377,30,car,FRONT OBJECT,16.1,,460.1,472.8,573.1,556.4
378,28,car,VEHICLE TOO CLOSE,5.7,,137.1,465.0,421.9,702.2
378,30,car,FRONT OBJECT,15.5,,463.0,472.2,581.9,559.4
379,28,car,VEHICLE TOO CLOSE,5.8,,141.8,465.0,422.5,698.4
380,28,car,VEHICLE TOO CLOSE,5.9,,150.1,463.2,427.9,693.4
381,28,car,VEHICLE TOO CLOSE,6.5,,165.7,462.5,422.2,670.7
382,28,car,VEHICLE TOO CLOSE,6.9,,171.2,462.5,416.3,658.6
383,28,car,VEHICLE TOO CLOSE,7.0,,175.2,462.6,417.9,654.7
384,28,car,VEHICLE TOO CLOSE,7.1,,180.3,463.2,423.8,653.4
385,28,car,VEHICLE TOO CLOSE,7.3,,187.3,464.3,428.0,649.8
386,28,car,VEHICLE TOO CLOSE,7.1,,187.6,464.3,434.4,653.2
387,28,car,VEHICLE TOO CLOSE,7.0,,186.4,464.9,439.1,657.7
387,30,car,FRONT OBJECT,17.3,,495.4,470.6,602.5,548.4
388,28,car,VEHICLE TOO CLOSE,5.9,,170.4,464.7,463.1,691.6
389,28,car,VEHICLE TOO CLOSE,6.2,,178.3,465.2,458.6,683.6
389,30,car,FRONT OBJECT,17.5,,501.0,470.2,607.7,547.5
390,28,car,VEHICLE TOO CLOSE,5.6,1.6,169.9,464.5,473.4,705.8
390,28,car,TTC WARNING,5.6,1.6,169.9,464.5,473.4,705.8
390,30,car,FRONT OBJECT,16.6,,505.0,469.4,617.6,550.7
391,28,car,VEHICLE TOO CLOSE,5.5,1.0,173.8,463.0,478.3,709.5
391,28,car,TTC WARNING,5.5,1.0,173.8,463.0,478.3,709.5
391,30,car,FRONT OBJECT,17.4,,511.7,469.8,620.7,547.3
392,28,car,VEHICLE TOO CLOSE,5.3,0.8,175.3,464.0,480.4,716.7
392,28,car,TTC WARNING,5.3,0.8,175.3,464.0,480.4,716.7
392,30,car,FRONT OBJECT,18.2,,515.1,469.2,619.5,543.2
392,31,car,FRONT OBJECT,12.5,,537.4,469.2,659.3,577.5
393,28,car,VEHICLE TOO CLOSE,6.6,1.2,206.6,465.4,457.4,671.3
393,28,car,TTC WARNING,6.6,1.2,206.6,465.4,457.4,671.3
393,30,car,FRONT OBJECT,19.0,,518.5,469.5,618.5,540.7
393,31,car,FRONT OBJECT,12.8,,541.1,471.2,660.8,577.0
394,28,car,VEHICLE TOO CLOSE,6.9,2.2,216.7,465.5,454.3,660.7
394,28,car,TTC WARNING,6.9,2.2,216.7,465.5,454.3,660.7
394,30,car,FRONT OBJECT,19.2,,522.0,469.2,620.6,539.5
394,31,car,FRONT OBJECT,12.7,,544.2,469.9,664.6,576.1
395,28,car,VEHICLE TOO CLOSE,7.4,,229.2,465.1,451.3,646.4
395,30,car,FRONT OBJECT,19.2,,526.6,469.6,625.3,540.0
395,31,car,FRONT OBJECT,12.6,,547.4,470.0,668.8,577.2
396,30,car,FRONT OBJECT,19.5,,531.0,469.3,628.2,538.6
396,31,car,FRONT OBJECT,12.5,20.8,551.0,468.5,672.8,576.9
397,30,car,FRONT OBJECT,19.5,,534.7,469.2,631.5,538.3
397,31,car,FRONT OBJECT,12.5,14.6,553.8,469.1,675.0,577.0
398,30,car,FRONT OBJECT,19.4,,539.5,469.3,637.0,538.8
398,31,car,FRONT OBJECT,12.7,,558.4,470.0,678.2,576.4
399,30,car,FRONT OBJECT,19.1,,542.0,468.9,640.7,539.5
399,31,car,FRONT OBJECT,12.6,,561.5,470.0,682.1,577.1
400,30,car,FRONT OBJECT,19.8,,548.6,469.3,644.7,537.6
400,31,car,FRONT OBJECT,12.6,,563.6,468.8,684.5,576.3
401,30,car,FRONT OBJECT,19.8,,552.9,469.2,649.2,537.2
401,31,car,FRONT OBJECT,12.5,,565.7,468.3,686.0,576.0
402,30,car,FRONT OBJECT,19.8,,555.2,469.0,651.4,537.1
402,31,car,FRONT OBJECT,12.8,,570.3,468.5,688.2,574.1
403,30,car,FRONT OBJECT,19.9,,558.2,469.4,653.6,537.2
403,31,car,FRONT OBJECT,12.9,,574.4,468.7,691.9,573.8
404,30,car,FRONT OBJECT,20.5,,564.8,469.7,657.4,535.4
404,31,car,FRONT OBJECT,13.2,,581.7,470.0,696.6,572.0
405,30,car,FRONT OBJECT,20.4,,569.3,469.7,662.2,535.8
405,31,car,FRONT OBJECT,13.2,,585.6,470.4,701.0,572.7
406,30,car,FRONT OBJECT,20.5,,572.1,469.3,664.3,535.0
406,31,car,FRONT OBJECT,13.3,,588.9,470.3,703.5,571.8
407,31,car,FRONT OBJECT,13.1,,591.9,470.0,708.1,572.8
408,31,car,FRONT OBJECT,13.3,,596.3,470.5,711.3,572.1
408,30,car,FRONT OBJECT,20.1,,579.0,467.8,672.6,534.9
409,31,car,FRONT OBJECT,13.1,,597.5,469.8,714.3,573.1
409,40,car,FRONT OBJECT,28.4,,508.8,459.3,563.0,506.9
410,31,car,FRONT OBJECT,12.9,,600.7,468.8,718.8,573.1
411,31,car,FRONT OBJECT,12.5,22.2,601.9,467.9,724.1,576.0
412,31,car,FRONT OBJECT,12.5,6.6,604.7,467.6,726.1,575.2
413,31,car,FRONT OBJECT,12.9,5.7,610.9,467.6,729.4,572.6
413,30,car,FRONT OBJECT,20.0,,599.5,468.4,693.4,536.0
414,31,car,FRONT OBJECT,13.0,7.0,614.6,467.5,732.0,571.3
414,30,car,FRONT OBJECT,20.0,,602.6,467.7,696.3,535.3
415,31,car,FRONT OBJECT,13.1,10.8,619.0,467.1,736.0,570.3
415,30,car,FRONT OBJECT,19.4,,603.9,465.8,699.4,535.4
416,31,car,FRONT OBJECT,12.7,12.7,620.8,465.7,740.6,571.7
417,31,car,FRONT OBJECT,12.6,11.2,624.3,465.1,745.2,572.6
417,30,car,FRONT OBJECT,19.4,,611.8,464.4,706.6,534.1
418,31,car,FRONT OBJECT,12.4,12.4,627.6,464.8,749.8,573.7
418,30,car,FRONT OBJECT,19.5,,614.4,463.8,707.4,533.0
419,31,car,FRONT OBJECT,12.1,8.4,628.3,465.3,752.9,576.8
420,31,car,FRONT OBJECT,12.6,11.6,633.3,465.9,753.6,573.2
421,31,car,FRONT OBJECT,12.7,10.0,637.6,466.0,757.0,572.1
422,31,car,FRONT OBJECT,12.9,10.7,641.8,465.8,759.4,570.2
422,30,car,FRONT OBJECT,20.8,,630.5,462.5,717.6,527.5
423,31,car,FRONT OBJECT,13.5,,646.7,467.1,760.2,567.4
423,30,car,FRONT OBJECT,21.3,,635.1,462.7,719.5,526.1
424,31,car,FRONT OBJECT,13.6,,648.4,466.8,760.3,566.0
424,30,car,FRONT OBJECT,21.4,,639.4,462.3,723.3,525.3
425,31,car,FRONT OBJECT,13.7,,650.6,467.0,762.2,565.7
425,30,car,FRONT OBJECT,21.3,,642.5,461.8,726.2,525.1
426,31,car,FRONT OBJECT,13.2,,651.3,467.0,765.6,569.0
426,30,car,FRONT OBJECT,22.3,,648.4,461.4,729.6,522.1
427,31,car,FRONT OBJECT,13.2,,654.2,466.9,768.1,569.3
427,30,car,FRONT OBJECT,22.2,,652.8,460.8,735.2,521.5
427,42,car,FRONT OBJECT,24.0,,568.4,451.2,626.0,507.4
428,31,car,FRONT OBJECT,13.0,,659.9,466.9,775.5,570.5
428,42,car,FRONT OBJECT,24.6,,571.3,451.5,627.6,506.4
440,28,car,FRONT OBJECT,9.4,,419.7,462.9,587.2,606.9
441,28,car,FRONT OBJECT,9.3,,421.0,462.4,588.5,607.0
441,31,car,FRONT OBJECT,11.5,,677.5,467.0,808.6,584.4
442,28,car,FRONT OBJECT,9.4,,422.6,463.3,588.4,606.5
442,31,car,FRONT OBJECT,11.6,,679.1,466.4,809.2,582.9
443,28,car,FRONT OBJECT,9.5,,424.2,463.4,588.8,605.8
444,28,car,FRONT OBJECT,9.6,,426.8,463.6,589.7,604.6
445,28,car,FRONT OBJECT,9.6,,428.4,463.5,591.2,604.8
446,28,car,FRONT OBJECT,9.5,,429.5,462.8,592.8,605.0
447,28,car,FRONT OBJECT,9.4,,429.9,462.3,593.9,605.5
448,28,car,FRONT OBJECT,9.4,,430.5,461.6,595.0,605.6
449,28,car,FRONT OBJECT,9.4,,431.9,461.5,595.7,605.1
450,28,car,FRONT OBJECT,9.4,,432.9,460.2,595.8,603.1
450,31,car,FRONT OBJECT,12.3,,697.4,463.9,824.7,573.4
451,28,car,FRONT OBJECT,9.6,,435.2,460.3,595.1,600.6
452,28,car,FRONT OBJECT,9.7,,436.3,461.6,594.8,600.8
452,31,car,FRONT OBJECT,12.7,,697.6,465.3,822.7,571.3
453,28,car,FRONT OBJECT,9.7,,437.1,462.5,595.2,601.4
453,31,car,FRONT OBJECT,13.3,,699.7,465.7,822.2,567.2
454,28,car,FRONT OBJECT,9.7,,437.7,463.1,595.7,602.1
455,28,car,FRONT OBJECT,9.8,,438.9,464.3,595.6,602.2
456,28,car,FRONT OBJECT,9.9,,440.9,465.1,595.4,601.2
456,31,car,FRONT OBJECT,13.9,,702.5,464.9,822.0,562.0
457,28,car,FRONT OBJECT,10.0,,442.1,465.7,595.7,601.2
457,43,car,VEHICLE TOO CLOSE,7.4,0.9,32.2,429.2,286.6,611.6
457,43,car,TTC WARNING,7.4,0.9,32.2,429.2,286.6,611.6
458,28,car,FRONT OBJECT,10.1,,444.0,465.8,595.7,599.6
458,43,car,VEHICLE TOO CLOSE,7.1,0.8,11.7,426.6,277.5,615.8
458,43,car,TTC WARNING,7.1,0.8,11.7,426.6,277.5,615.8
459,28,car,FRONT OBJECT,10.2,,445.3,465.6,595.8,598.5
459,43,car,VEHICLE TOO CLOSE,6.9,0.7,0.0,424.5,271.0,620.4
459,43,car,TTC WARNING,6.9,0.7,0.0,424.5,271.0,620.4
460,28,car,FRONT OBJECT,10.2,,446.9,466.0,596.0,597.7
460,43,car,VEHICLE TOO CLOSE,6.7,0.7,0.0,422.0,264.0,624.9
460,43,car,TTC WARNING,6.7,0.7,0.0,422.0,264.0,624.9
460,31,car,FRONT OBJECT,13.7,,702.8,463.9,825.6,562.5
461,28,car,FRONT OBJECT,10.3,,448.4,465.9,596.3,596.5
461,43,car,VEHICLE TOO CLOSE,6.3,0.7,0.0,418.2,259.6,634.2
461,43,car,TTC WARNING,6.3,0.7,0.0,418.2,259.6,634.2
461,31,car,FRONT OBJECT,13.1,,699.8,463.6,828.4,567.0
462,28,car,FRONT OBJECT,10.4,,450.0,466.6,596.9,596.4
462,43,car,VEHICLE TOO CLOSE,5.8,0.6,0.0,413.5,257.1,646.9
462,43,car,TTC WARNING,5.8,0.6,0.0,413.5,257.1,646.9
462,31,car,FRONT OBJECT,11.9,,694.7,462.2,833.4,575.7
463,28,car,FRONT OBJECT,10.5,,451.5,467.0,597.4,595.8
463,43,car,VEHICLE TOO CLOSE,4.8,0.4,0.0,408.3,269.4,690.3
463,43,car,TTC WARNING,4.8,0.4,0.0,408.3,269.4,690.3
463,31,car,FRONT OBJECT,11.2,,692.1,462.0,836.1,582.0
464,28,car,FRONT OBJECT,10.5,,452.3,466.2,598.3,595.1
464,31,car,FRONT OBJECT,12.2,0.8,697.3,463.2,830.7,574.0
464,31,car,TTC WARNING,12.2,0.8,697.3,463.2,830.7,574.0
465,28,car,FRONT OBJECT,10.4,,452.4,465.3,598.9,594.8
465,31,car,FRONT OBJECT,12.6,1.7,699.5,463.7,828.9,570.6
465,31,car,TTC WARNING,12.6,1.7,699.5,463.7,828.9,570.6
465,43,car,VEHICLE TOO CLOSE,4.5,,0.0,393.8,243.0,691.0
466,28,car,FRONT OBJECT,10.4,,453.4,464.1,599.8,593.6
466,31,car,FRONT OBJECT,12.6,2.9,700.3,463.3,830.2,570.7
466,31,car,TTC WARNING,12.6,2.9,700.3,463.3,830.2,570.7
466,43,car,VEHICLE TOO CLOSE,4.7,,0.0,390.2,213.8,678.3
467,28,car,FRONT OBJECT,10.5,,454.5,464.3,599.6,592.5
467,31,car,FRONT OBJECT,12.5,4.5,701.1,463.1,831.2,571.0
468,28,car,FRONT OBJECT,10.8,,456.8,466.3,598.6,591.2
468,31,car,FRONT OBJECT,12.8,9.8,702.7,463.2,829.9,568.5
469,28,car,FRONT OBJECT,11.0,,457.5,467.4,597.6,590.5
469,31,car,FRONT OBJECT,13.2,,703.9,462.6,827.9,564.9
470,28,car,FRONT OBJECT,11.1,,458.6,467.7,597.4,589.2
470,31,car,FRONT OBJECT,13.6,,705.4,462.6,826.2,561.5
471,28,car,FRONT OBJECT,11.3,,459.6,468.0,596.8,587.6
471,31,car,FRONT OBJECT,13.2,,702.6,461.4,826.4,563.3
472,28,car,FRONT OBJECT,11.4,,460.2,468.8,596.5,587.2
472,31,car,FRONT OBJECT,13.3,,702.4,460.4,825.9,562.3
472,50,car,FRONT OBJECT,26.0,,624.7,434.6,680.4,486.5
473,28,car,FRONT OBJECT,11.4,,459.9,468.8,596.2,586.8
473,31,car,FRONT OBJECT,13.2,,701.9,460.5,825.4,562.7
473,50,car,FRONT OBJECT,25.7,,624.4,434.1,680.9,486.7
474,28,car,FRONT OBJECT,11.4,,459.7,468.7,596.3,586.7
474,31,car,FRONT OBJECT,13.3,,702.3,460.6,825.3,562.3
474,50,car,FRONT OBJECT,25.8,,623.9,433.3,680.5,485.7
475,28,car,FRONT OBJECT,11.5,,460.0,469.0,595.9,586.1
475,31,car,FRONT OBJECT,13.1,,701.3,460.3,825.6,563.5
475,50,car,FRONT OBJECT,25.8,,622.8,432.7,679.8,485.0
476,28,car,FRONT OBJECT,11.6,,460.5,469.2,595.9,585.5
476,31,car,FRONT OBJECT,13.0,,700.4,459.5,825.7,563.7
476,50,car,FRONT OBJECT,25.1,4.9,621.6,431.7,680.4,485.5
477,28,car,FRONT OBJECT,11.6,,460.3,469.2,595.9,585.6
477,31,car,FRONT OBJECT,12.7,15.2,700.9,457.9,829.2,564.4
478,28,car,FRONT OBJECT,11.6,,460.2,468.8,595.9,585.1
478,31,car,FRONT OBJECT,12.6,5.3,701.5,456.0,830.6,563.0
479,28,car,FRONT OBJECT,11.7,,460.2,468.2,595.1,583.7
480,28,car,FRONT OBJECT,11.8,,461.1,467.6,594.8,581.9
481,28,car,FRONT OBJECT,11.9,,460.7,466.8,593.5,580.3
482,28,car,FRONT OBJECT,12.1,,460.8,465.7,591.9,577.6
483,28,car,FRONT OBJECT,12.1,,461.6,465.0,592.2,576.6
484,28,car,FRONT OBJECT,11.9,,461.8,461.8,594.1,575.1
485,28,car,FRONT OBJECT,11.6,,461.8,458.3,597.5,574.9
486,28,car,FRONT OBJECT,11.6,,465.7,456.4,600.7,572.5
487,28,car,FRONT OBJECT,11.6,,466.9,455.5,602.3,572.1
488,28,car,FRONT OBJECT,11.5,9.9,468.4,454.6,604.1,571.9
489,28,car,FRONT OBJECT,11.3,5.4,468.9,453.0,606.0,572.1
489,47,car,VEHICLE TOO CLOSE,7.3,,0.0,473.2,225.2,657.4
490,28,car,FRONT OBJECT,11.1,3.7,468.5,451.8,607.9,573.6
490,47,car,VEHICLE TOO CLOSE,6.3,,0.0,471.5,226.5,686.3
491,28,car,FRONT OBJECT,11.0,3.0,468.9,451.9,609.1,575.1
492,28,car,FRONT OBJECT,10.8,2.8,469.0,450.8,610.4,575.9
492,28,car,TTC WARNING,10.8,2.8,469.0,450.8,610.4,575.9
493,28,car,FRONT OBJECT,10.9,3.1,471.6,450.7,611.0,574.7
494,28,car,FRONT OBJECT,10.9,3.5,472.7,451.0,610.9,574.5
495,28,car,FRONT OBJECT,11.0,4.1,472.5,450.9,609.5,573.9
496,28,car,FRONT OBJECT,11.0,5.2,472.2,450.8,609.0,574.0
497,28,car,FRONT OBJECT,11.2,11.2,474.7,451.3,608.2,571.8
498,28,car,FRONT OBJECT,11.3,,476.5,451.6,608.6,571.3
499,28,car,FRONT OBJECT,11.0,,475.0,449.0,610.1,572.3
499,31,car,FRONT OBJECT,9.9,,691.8,439.4,847.2,575.6
500,28,car,FRONT OBJECT,10.9,,475.9,448.1,610.7,571.8
500,31,car,FRONT OBJECT,9.8,,694.4,438.8,845.2,575.9
500,50,car,FRONT OBJECT,23.8,,627.4,412.8,689.6,469.5
501,28,car,FRONT OBJECT,10.8,,475.5,447.5,610.7,572.1
501,50,car,FRONT OBJECT,23.9,,628.1,412.1,690.3,468.7
502,28,car,FRONT OBJECT,10.9,,476.0,446.5,610.0,570.6
502,50,car,FRONT OBJECT,24.2,,628.9,411.7,690.8,467.4
502,58,car,FRONT OBJECT,25.6,,534.6,418.7,591.0,471.5
503,28,car,FRONT OBJECT,11.0,,477.4,446.1,609.6,568.8
503,50,car,FRONT OBJECT,24.6,,629.7,411.1,691.4,465.9
503,58,car,FRONT OBJECT,24.7,,533.2,418.3,591.7,473.0
504,28,car,FRONT OBJECT,11.2,,479.2,445.8,609.2,566.5
504,50,car,FRONT OBJECT,24.7,,629.6,410.9,691.9,465.6
504,58,car,FRONT OBJECT,22.4,,527.2,418.3,591.8,478.7
505,28,car,FRONT OBJECT,11.2,,480.1,445.4,609.8,566.1
505,50,car,FRONT OBJECT,24.9,,629.4,410.6,692.1,464.9
506,28,car,FRONT OBJECT,11.5,,482.5,445.0,609.3,562.7
506,48,car,VEHICLE TOO CLOSE,7.0,0.4,0.0,438.2,255.0,629.9
506,48,car,TTC WARNING,7.0,0.4,0.0,438.2,255.0,629.9
506,50,car,FRONT OBJECT,24.9,,628.8,409.8,692.0,464.1
506,58,car,FRONT OBJECT,20.7,,520.5,417.8,590.3,483.0
507,28,car,FRONT OBJECT,11.7,,484.9,445.4,609.3,560.6
507,48,car,VEHICLE TOO CLOSE,6.5,0.4,0.0,433.7,252.1,642.1
507,48,car,TTC WARNING,6.5,0.4,0.0,433.7,252.1,642.1
507,50,car,FRONT OBJECT,25.0,,628.2,409.0,691.5,463.0
507,59,car,FRONT OBJECT,17.3,,703.4,375.5,771.6,453.5
507,58,car,FRONT OBJECT,19.4,,509.4,417.4,584.1,486.8
508,28,car,FRONT OBJECT,11.8,,487.2,445.4,610.4,559.4
508,48,car,VEHICLE TOO CLOSE,6.3,0.4,0.0,433.8,237.1,648.5
508,48,car,TTC WARNING,6.3,0.4,0.0,433.8,237.1,648.5
508,50,car,FRONT OBJECT,25.2,,628.8,408.4,691.9,462.0
508,59,car,FRONT OBJECT,17.0,,702.9,375.5,772.4,455.0
508,58,car,FRONT OBJECT,22.6,,504.8,415.4,570.7,475.1
509,28,car,FRONT OBJECT,12.0,,488.6,445.4,611.0,558.3
509,50,car,FRONT OBJECT,25.7,,629.1,408.4,691.8,461.0
509,59,car,FRONT OBJECT,18.3,,706.0,375.8,770.5,449.5
509,58,car,FRONT OBJECT,25.4,,501.9,414.2,562.2,467.2
509,60,car,FRONT OBJECT,21.5,,522.5,418.1,587.2,481.1
510,28,car,FRONT OBJECT,12.0,,489.5,445.2,611.9,557.9
510,50,car,FRONT OBJECT,26.0,,629.0,408.9,691.6,460.8
510,59,car,FRONT OBJECT,19.0,,707.1,376.2,769.3,447.2
510,60,car,FRONT OBJECT,21.2,,520.2,418.7,585.9,482.3
511,28,car,FRONT OBJECT,12.0,,490.5,444.7,613.3,557.5
511,50,car,FRONT OBJECT,25.5,,628.9,408.3,692.9,461.2
511,59,car,FRONT OBJECT,19.6,,708.4,375.7,769.0,444.7
512,28,car,FRONT OBJECT,12.1,,492.7,444.3,614.4,555.7
512,50,car,FRONT OBJECT,25.2,,630.0,407.7,694.7,461.3
512,59,car,FRONT OBJECT,19.3,,707.8,375.4,769.2,445.3
512,60,car,FRONT OBJECT,24.3,,520.4,419.7,578.3,475.2
513,28,car,FRONT OBJECT,12.2,,494.4,442.7,615.6,553.7
513,50,car,FRONT OBJECT,25.1,,631.5,407.0,696.1,460.7
513,59,car,FRONT OBJECT,18.4,,706.4,375.0,771.0,448.5
513,60,car,FRONT OBJECT,23.8,,517.2,419.9,576.6,476.6
514,28,car,FRONT OBJECT,12.3,,496.4,441.8,616.1,551.4
514,50,car,FRONT OBJECT,25.3,,633.0,406.7,697.0,460.1
514,59,car,FRONT OBJECT,18.2,,706.5,374.7,771.6,449.0
514,60,car,FRONT OBJECT,22.9,,515.8,420.1,577.9,479.0
515,28,car,FRONT OBJECT,12.3,,498.1,440.5,618.1,550.5
515,50,car,FRONT OBJECT,25.5,,634.8,406.6,697.7,459.4
515,59,car,FRONT OBJECT,18.3,,707.5,374.8,772.1,448.7
515,60,car,FRONT OBJECT,22.6,,515.6,420.1,579.3,479.9
516,28,car,FRONT OBJECT,12.8,,502.8,441.7,617.8,547.0
516,50,car,FRONT OBJECT,26.1,,635.0,407.6,696.9,459.3
516,59,car,FRONT OBJECT,18.2,,707.1,375.2,771.9,449.3
516,60,car,FRONT OBJECT,22.4,1.5,514.7,420.5,579.5,480.7
516,60,car,TTC WARNING,22.4,1.5,514.7,420.5,579.5,480.7
517,28,car,FRONT OBJECT,13.2,,507.3,442.3,619.4,544.2
517,50,car,FRONT OBJECT,26.3,,635.1,407.5,696.7,458.9
517,59,car,FRONT OBJECT,19.9,,710.5,376.7,769.9,444.5
517,60,car,FRONT OBJECT,20.8,1.1,512.2,419.7,582.7,484.7
517,60,car,TTC WARNING,20.8,1.1,512.2,419.7,582.7,484.7
518,28,car,FRONT OBJECT,13.6,,511.1,442.8,620.5,541.8
518,50,car,FRONT OBJECT,25.9,,635.7,407.7,698.4,459.9
518,59,car,FRONT OBJECT,20.9,,712.0,378.4,769.1,443.1
518,60,car,FRONT OBJECT,21.9,1.5,512.7,421.1,580.5,482.6
518,60,car,TTC WARNING,21.9,1.5,512.7,421.1,580.5,482.6
519,28,car,FRONT OBJECT,14.1,,514.6,443.9,621.0,539.5
519,50,car,FRONT OBJECT,25.7,,635.6,407.5,698.5,460.1
519,60,car,FRONT OBJECT,23.2,2.7,512.9,421.9,578.4,480.2
519,60,car,TTC WARNING,23.2,2.7,512.9,421.9,578.4,480.2
520,28,car,FRONT OBJECT,14.6,,518.7,444.9,622.4,537.5
520,50,car,FRONT OBJECT,26.2,,637.8,408.7,699.1,460.2
520,60,car,FRONT OBJECT,23.9,6.6,511.8,423.6,576.4,480.0
521,28,car,FRONT OBJECT,15.1,,522.8,446.3,623.9,535.8
521,50,car,FRONT OBJECT,26.0,,639.1,409.3,700.4,461.2
